municipio,humedad_relativa,año
SUAITA,0.0,2021
SUCRE,0.0,2021
SURATÁ,0.0,2021
TONA,0.0,2021
VALLE DE SAN JOSÉ,0.0,2021
VÉLEZ,0.0,2021
VETAS,0.0,2021
VILLANUEVA,,2021
ZAPATOCA,0.0,2021
SINCELEJO,0.0,2021
BUENAVISTA,0.0,2021
CAIMITO,0.0,2021
COLOSÓ,0.0,2021
COROZAL,0.0,2021
COVEÑAS,0.0,2021
CHALÁN,0.0,2021
EL ROBLE,0.0,2021
GALERAS,0.0,2021
GUARANDA,0.0,2021
LA UNIÓN,0.0,2021
LOS PALMITOS,0.0,2021
MAJAGUAL,0.0,2021
MORROA,0.0,2021
OVEJAS,0.0,2021
PALMITO,0.0,2021
SAMPUÉS,0.0,2021
SAN BENITO ABAD,0.0,2021
SAN JUAN DE BETULIA,0.0,2021
SAN MARCOS,0.0,2021
SAN ONOFRE,0.0,2021
SAN PEDRO,0.0,2021
SAN LUIS DE SINCÉ,0.0,2021
SUCRE,0.0,2021
SANTIAGO DE TOLÚ,0.0,2021
SAN JOSÉ DE TOLUVIEJO,0.0,2021
IBAGUÉ,0.0,2021
ALPUJARRA,0.0,2021
ALVARADO,0.0,2021
AMBALEMA,0.0,2021
ANZOÁTEGUI,0.0,2021
ARMERO,0.0,2021
ATACO,0.0,2021
CAJAMARCA,0.0,2021
CARMEN DE APICALÁ,0.0,2021
CASABIANCA,0.0,2021
CHAPARRAL,0.0,2021
COELLO,0.0,2021
COYAIMA,0.0,2021
CUNDAY,0.0,2021
DOLORES,0.0,2021
ESPINAL,0.0,2021
FALAN,,2021
FLANDES,,2021
FRESNO,0.0,2021
GUAMO,0.0,2021
HERVEO,0.0,2021
HONDA,0.0,2021
ICONONZO,0.0,2021
LÉRIDA,0.0,2021
LÍBANO,0.0,2021
SAN SEBASTIÁN DE MARIQUITA,0.0,2021
MELGAR,0.0,2021
MURILLO,0.0,2021
NATAGAIMA,0.0,2021
ORTEGA,0.0,2021
PALOCABILDO,0.0,2021
PIEDRAS,0.0,2021
PLANADAS,0.0,2021
PRADO,0.0,2021
PURIFICACIÓN,0.0,2021
RIOBLANCO,0.0,2021
RONCESVALLES,0.0,2021
ROVIRA,0.0,2021
SALDAÑA,0.0,2021
SAN ANTONIO,0.0,2021
SAN LUIS,0.0,2021
SANTA ISABEL,0.0,2021
SUÁREZ,0.0,2021
VALLE DE SAN JUAN,0.0,2021
VENADILLO,0.0,2021
VILLAHERMOSA,0.0,2021
VILLARRICA,0.0,2021
CALI,0.0,2021
ALCALÁ,0.0,2021
ANDALUCÍA,0.0,2021
ANSERMANUEVO,0.0,2021
ARGELIA,0.0,2021
BOLÍVAR,0.0,2021
BUENAVENTURA,0.0,2021
GUADALAJARA DE BUGA,0.0,2021
BUGALAGRANDE,0.0,2021
CAICEDONIA,0.0,2021
CALIMA,0.0,2021
CANDELARIA,0.0,2021
CARTAGO,0.0,2021
DAGUA,0.0,2021
EL ÁGUILA,0.0,2021
EL CAIRO,0.0,2021
EL CERRITO,0.0,2021
EL DOVIO,0.0,2021
FLORIDA,0.0,2021
GINEBRA,0.0,2021
GUACARÍ,0.0,2021
JAMUNDÍ,0.0,2021
LA CUMBRE,0.0,2021
LA UNIÓN,,2021
LA VICTORIA,0.0,2021
OBANDO,0.0,2021
PALMIRA,0.0,2021
PRADERA,0.0,2021
RESTREPO,0.0,2021
RIOFRÍO,0.0,2021
ROLDANILLO,0.0,2021
SAN PEDRO,0.0,2021
SEVILLA,0.0,2021
TORO,0.0,2021
TRUJILLO,0.0,2021
TULUÁ,0.0,2021
ULLOA,,2021
VERSALLES,0.0,2021
VIJES,0.0,2021
YOTOCO,0.0,2021
YUMBO,0.0,2021
ZARZAL,0.0,2021
ARAUCA,0.0,2021
ARAUQUITA,0.0,2021
CRAVO NORTE,0.0,2021
FORTUL,0.0,2021
PUERTO RONDÓN,0.0,2021
SARAVENA,0.0,2021
TAME,0.0,2021
YOPAL,0.0,2021
AGUAZUL,0.0,2021
CHÁMEZA,0.0,2021
HATO COROZAL,0.0,2021
LA SALINA,0.0,2021
MANÍ,0.0,2021
MONTERREY,0.0,2021
NUNCHÍA,0.0,2021
OROCUÉ,0.0,2021
PAZ DE ARIPORO,0.0,2021
PORE,0.0,2021
RECETOR,0.0,2021
SABANALARGA,0.0,2021
SÁCAMA,0.0,2021
SAN LUIS DE PALENQUE,0.0,2021
TÁMARA,0.0,2021
TAURAMENA,0.0,2021
TRINIDAD,0.0,2021
VILLANUEVA,0.0,2021
MOCOA,0.0,2021
COLÓN,0.0,2021
ORITO,0.0,2021
PUERTO ASÍS,0.0,2021
PUERTO CAICEDO,0.0,2021
PUERTO GUZMÁN,0.0,2021
PUERTO LEGUÍZAMO,0.0,2021
SIBUNDOY,0.0,2021
SAN FRANCISCO,0.0,2021
SAN MIGUEL,0.0,2021
SANTIAGO,0.0,2021
VALLE DEL GUAMUEZ,0.0,2021
VILLAGARZÓN,0.0,2021
SAN ANDRÉS,,2021
PROVIDENCIA,,2021
LETICIA,0.0,2021
EL ENCANTO,0.0,2021
LA CHORRERA,0.0,2021
LA PEDRERA,0.0,2021
LA VICTORIA,0.0,2021
MIRITÍ - PARANÁ,0.0,2021
PUERTO ALEGRÍA,0.0,2021
PUERTO ARICA,0.0,2021
PUERTO NARIÑO,0.0,2021
PUERTO SANTANDER,0.0,2021
TARAPACÁ,0.0,2021
INÍRIDA,0.0,2021
BARRANCOMINAS,0.0,2021
SAN FELIPE,0.0,2021
PUERTO COLOMBIA,0.0,2021
LA GUADALUPE,0.0,2021
CACAHUAL,0.0,2021
PANA PANA,0.0,2021
MORICHAL,0.0,2021
SAN JOSÉ DEL GUAVIARE,0.0,2021
CALAMAR,0.0,2021
EL RETORNO,0.0,2021
MIRAFLORES,0.0,2021
MITÚ,0.0,2021
CARURÚ,0.0,2021
PACOA,0.0,2021
TARAIRA,0.0,2021
PAPUNAHUA,0.0,2021
YAVARATÉ,0.0,2021
PUERTO CARREÑO,0.0,2021
LA PRIMAVERA,0.0,2021
SANTA ROSALÍA,0.0,2021
CUMARIBO,0.0,2021
MEDELLÍN,0.0,2022
ABEJORRAL,0.0,2022
ABRIAQUÍ,0.0,2022
ALEJANDRÍA,,2022
AMAGÁ,0.0,2022
AMALFI,0.0,2022
ANDES,0.0,2022
ANGELÓPOLIS,0.0,2022
ANGOSTURA,0.0,2022
ANORÍ,0.0,2022
SANTA FÉ DE ANTIOQUIA,0.0,2022
ANZÁ,0.0,2022
APARTADÓ,0.0,2022
ARBOLETES,0.0,2022
ARGELIA,0.0,2022
ARMENIA,0.0,2022
BARBOSA,0.0,2022
BELMIRA,0.0,2022
BELLO,0.0,2022
BETANIA,0.0,2022
BETULIA,0.0,2022
CIUDAD BOLÍVAR,0.0,2022
BRICEÑO,0.0,2022
BURITICÁ,0.0,2022
CÁCERES,0.0,2022
CAICEDO,0.0,2022
CALDAS,0.0,2022
CAMPAMENTO,0.0,2022
CAÑASGORDAS,0.0,2022
CARACOLÍ,0.0,2022
CARAMANTA,,2022
CAREPA,0.0,2022
EL CARMEN DE VIBORAL,0.0,2022
CAROLINA,0.0,2022
CAUCASIA,0.0,2022
CHIGORODÓ,0.0,2022
CISNEROS,,2022
COCORNÁ,0.0,2022
CONCEPCIÓN,0.0,2022
CONCORDIA,0.0,2022
COPACABANA,0.0,2022
DABEIBA,0.0,2022
DONMATÍAS,0.0,2022
EBÉJICO,0.0,2022
EL BAGRE,0.0,2022
ENTRERRÍOS,0.0,2022
ENVIGADO,,2022
FREDONIA,0.0,2022
FRONTINO,0.0,2022
GIRALDO,,2022
GIRARDOTA,,2022
GÓMEZ PLATA,0.0,2022
GRANADA,0.0,2022
GUADALUPE,0.0,2022
GUARNE,0.0,2022
GUATAPÉ,,2022
HELICONIA,0.0,2022
HISPANIA,0.0,2022
ITAGÜÍ,0.0,2022
ITUANGO,0.0,2022
JARDÍN,0.0,2022
JERICÓ,0.0,2022
LA CEJA,,2022
LA ESTRELLA,,2022
LA PINTADA,0.0,2022
LA UNIÓN,0.0,2022
LIBORINA,0.0,2022
MACEO,0.0,2022
MARINILLA,0.0,2022
MONTEBELLO,0.0,2022
MURINDÓ,0.0,2022
MUTATÁ,0.0,2022
NARIÑO,0.0,2022
NECOCLÍ,0.0,2022
NECHÍ,0.0,2022
OLAYA,0.0,2022
PEÑOL,0.0,2022
PEQUE,0.0,2022
PUEBLORRICO,,2022
PUERTO BERRÍO,0.0,2022
PUERTO NARE,0.0,2022
PUERTO TRIUNFO,0.0,2022
REMEDIOS,0.0,2022
RETIRO,0.0,2022
RIONEGRO,0.0,2022
SABANALARGA,0.0,2022
SABANETA,,2022
SALGAR,0.0,2022
SAN ANDRÉS DE CUERQUÍA,0.0,2022
SAN CARLOS,0.0,2022
SAN FRANCISCO,0.0,2022
SAN JERÓNIMO,0.0,2022
SAN JOSÉ DE LA MONTAÑA,0.0,2022
SAN JUAN DE URABÁ,0.0,2022
SAN LUIS,0.0,2022
SAN PEDRO DE LOS MILAGROS,0.0,2022
SAN PEDRO DE URABÁ,0.0,2022
SAN RAFAEL,0.0,2022
SAN ROQUE,0.0,2022
SAN VICENTE FERRER,0.0,2022
SANTA BÁRBARA,0.0,2022
SANTA ROSA DE OSOS,0.0,2022
SANTO DOMINGO,0.0,2022
EL SANTUARIO,,2022
SEGOVIA,0.0,2022
SONSÓN,0.0,2022
SOPETRÁN,0.0,2022
TÁMESIS,0.0,2022
TARAZÁ,0.0,2022
TARSO,,2022
TITIRIBÍ,0.0,2022
TOLEDO,0.0,2022
TURBO,0.0,2022
URAMITA,0.0,2022
URRAO,0.0,2022
VALDIVIA,0.0,2022
VALPARAÍSO,0.0,2022
VEGACHÍ,0.0,2022
VENECIA,0.0,2022
VIGÍA DEL FUERTE,0.0,2022
YALÍ,0.0,2022
YARUMAL,0.0,2022
YOLOMBÓ,0.0,2022
YONDÓ,0.0,2022
ZARAGOZA,0.0,2022
BARRANQUILLA,87.15,2022
BARANOA,91.66,2022
CAMPO DE LA CRUZ,89.88,2022
CANDELARIA,91.23,2022
GALAPA,89.61,2022
JUAN DE ACOSTA,90.12,2022
LURUACO,44.61,2022
MALAMBO,,2022
MANATÍ,88.87,2022
PALMAR DE VARELA,90.39,2022
PIOJÓ,29.87,2022
POLONUEVO,,2022
PONEDERA,91.96,2022
PUERTO COLOMBIA,87.44,2022
REPELÓN,44.51,2022
SABANAGRANDE,89.88,2022
SABANALARGA,91.05,2022
SANTA LUCÍA,,2022
SANTO TOMÁS,,2022
SOLEDAD,88.93,2022
SUAN,90.6,2022
TUBARÁ,89.3,2022
USIACURÍ,,2022
"BOGOTÁ, D.C.",0.0,2022
CARTAGENA DE INDIAS,0.0,2022
ACHÍ,0.0,2022
ALTOS DEL ROSARIO,0.0,2022
ARENAL,0.0,2022
ARJONA,0.0,2022
ARROYOHONDO,88.91,2022
BARRANCO DE LOBA,0.0,2022
CALAMAR,89.41,2022
CANTAGALLO,0.0,2022
CICUCO,0.0,2022
CÓRDOBA,0.0,2022
CLEMENCIA,,2022
EL CARMEN DE BOLÍVAR,0.0,2022
EL GUAMO,0.0,2022
EL PEÑÓN,0.0,2022
HATILLO DE LOBA,0.0,2022
MAGANGUÉ,0.0,2022
MAHATES,22.44,2022
MARGARITA,0.0,2022
MARÍA LA BAJA,0.0,2022
MONTECRISTO,0.0,2022
SANTA CRUZ DE MOMPOX,0.0,2022
MORALES,0.0,2022
NOROSÍ,0.0,2022
PINILLOS,0.0,2022
REGIDOR,0.0,2022
RÍO VIEJO,0.0,2022
SAN CRISTÓBAL,,2022
SAN ESTANISLAO,0.0,2022
SAN FERNANDO,0.0,2022
SAN JACINTO,0.0,2022
SAN JACINTO DEL CAUCA,0.0,2022
SAN JUAN NEPOMUCENO,0.0,2022
SAN MARTÍN DE LOBA,0.0,2022
SAN PABLO,0.0,2022
SANTA CATALINA,0.0,2022
SANTA ROSA,0.0,2022
SANTA ROSA DEL SUR,0.0,2022
SIMITÍ,0.0,2022
SOPLAVIENTO,88.71,2022
TALAIGUA NUEVO,0.0,2022
TIQUISIO,0.0,2022
TURBACO,0.0,2022
TURBANA,0.0,2022
VILLANUEVA,0.0,2022
ZAMBRANO,0.0,2022
TUNJA,0.0,2022
ALMEIDA,,2022
AQUITANIA,0.0,2022
ARCABUCO,,2022
BELÉN,0.0,2022
BERBEO,0.0,2022
BETÉITIVA,0.0,2022
BOAVITA,0.0,2022
BOYACÁ,,2022
BRICEÑO,0.0,2022
BUENAVISTA,0.0,2022
BUSBANZÁ,,2022
CALDAS,0.0,2022
CAMPOHERMOSO,0.0,2022
CERINZA,,2022
CHINAVITA,0.0,2022
CHIQUINQUIRÁ,0.0,2022
CHISCAS,0.0,2022
CHITA,0.0,2022
CHITARAQUE,0.0,2022
CHIVATÁ,,2022
CIÉNEGA,0.0,2022
CÓMBITA,0.0,2022
COPER,0.0,2022
CORRALES,,2022
COVARACHÍA,0.0,2022
CUBARÁ,0.0,2022
CUCAITA,,2022
CUÍTIVA,0.0,2022
CHÍQUIZA,0.0,2022
CHIVOR,0.0,2022
DUITAMA,0.0,2022
EL COCUY,0.0,2022
EL ESPINO,0.0,2022
FIRAVITOBA,0.0,2022
FLORESTA,0.0,2022
GACHANTIVÁ,,2022
GÁMEZA,0.0,2022
GARAGOA,0.0,2022
GUACAMAYAS,,2022
GUATEQUE,0.0,2022
GUAYATÁ,0.0,2022
GÜICÁN DE LA SIERRA,0.0,2022
IZA,0.0,2022
JENESANO,0.0,2022
JERICÓ,0.0,2022
LABRANZAGRANDE,0.0,2022
LA CAPILLA,,2022
LA VICTORIA,,2022
LA UVITA,,2022
VILLA DE LEYVA,0.0,2022
MACANAL,0.0,2022
MARIPÍ,0.0,2022
MIRAFLORES,0.0,2022
MONGUA,0.0,2022
MONGUÍ,0.0,2022
MONIQUIRÁ,0.0,2022
MOTAVITA,0.0,2022
MUZO,0.0,2022
NOBSA,,2022
NUEVO COLÓN,,2022
OICATÁ,0.0,2022
OTANCHE,0.0,2022
PACHAVITA,0.0,2022
PÁEZ,0.0,2022
PAIPA,0.0,2022
PAJARITO,0.0,2022
PANQUEBA,,2022
PAUNA,0.0,2022
PAYA,0.0,2022
PAZ DE RÍO,,2022
PESCA,0.0,2022
PISBA,0.0,2022
PUERTO BOYACÁ,0.0,2022
QUÍPAMA,0.0,2022
RAMIRIQUÍ,0.0,2022
RÁQUIRA,0.0,2022
RONDÓN,0.0,2022
SABOYÁ,0.0,2022
SÁCHICA,,2022
SAMACÁ,0.0,2022
SAN EDUARDO,,2022
SAN JOSÉ DE PARE,0.0,2022
SAN LUIS DE GACENO,0.0,2022
SAN MATEO,0.0,2022
SAN MIGUEL DE SEMA,,2022
SAN PABLO DE BORBUR,0.0,2022
SANTANA,0.0,2022
SANTA MARÍA,0.0,2022
SANTA ROSA DE VITERBO,0.0,2022
SANTA SOFÍA,0.0,2022
SATIVANORTE,0.0,2022
SATIVASUR,,2022
SIACHOQUE,0.0,2022
SOATÁ,0.0,2022
SOCOTÁ,0.0,2022
SOCHA,0.0,2022
SOGAMOSO,0.0,2022
SOMONDOCO,0.0,2022
SORA,,2022
SOTAQUIRÁ,0.0,2022
SORACÁ,0.0,2022
SUSACÓN,0.0,2022
SUTAMARCHÁN,0.0,2022
SUTATENZA,,2022
TASCO,0.0,2022
TENZA,0.0,2022
TIBANÁ,0.0,2022
TIBASOSA,0.0,2022
TINJACÁ,0.0,2022
TIPACOQUE,0.0,2022
TOCA,0.0,2022
TOGÜÍ,0.0,2022
TÓPAGA,,2022
TOTA,0.0,2022
TUNUNGUÁ,,2022
TURMEQUÉ,0.0,2022
TUTA,0.0,2022
TUTAZÁ,0.0,2022
ÚMBITA,0.0,2022
VENTAQUEMADA,0.0,2022
VIRACACHÁ,,2022
ZETAQUIRA,0.0,2022
MANIZALES,0.0,2022
AGUADAS,0.0,2022
ANSERMA,0.0,2022
ARANZAZU,0.0,2022
BELALCÁZAR,0.0,2022
CHINCHINÁ,0.0,2022
FILADELFIA,0.0,2022
LA DORADA,0.0,2022
LA MERCED,,2022
MANZANARES,0.0,2022
MARMATO,0.0,2022
MARQUETALIA,0.0,2022
MARULANDA,0.0,2022
NEIRA,0.0,2022
NORCASIA,0.0,2022
PÁCORA,0.0,2022
PALESTINA,,2022
PENSILVANIA,0.0,2022
RIOSUCIO,0.0,2022
RISARALDA,0.0,2022
SALAMINA,0.0,2022
SAMANÁ,0.0,2022
SAN JOSÉ,0.0,2022
SUPÍA,0.0,2022
VICTORIA,0.0,2022
VILLAMARÍA,0.0,2022
VITERBO,0.0,2022
FLORENCIA,0.0,2022
ALBANIA,0.0,2022
BELÉN DE LOS ANDAQUÍES,0.0,2022
CARTAGENA DEL CHAIRÁ,0.0,2022
CURILLO,0.0,2022
EL DONCELLO,0.0,2022
EL PAUJÍL,0.0,2022
LA MONTAÑITA,0.0,2022
MILÁN,0.0,2022
MORELIA,0.0,2022
PUERTO RICO,0.0,2022
SAN JOSÉ DEL FRAGUA,0.0,2022
SAN VICENTE DEL CAGUÁN,0.0,2022
SOLANO,0.0,2022
SOLITA,0.0,2022
VALPARAÍSO,0.0,2022
POPAYÁN,0.0,2022
ALMAGUER,0.0,2022
ARGELIA,0.0,2022
BALBOA,0.0,2022
BOLÍVAR,0.0,2022
BUENOS AIRES,0.0,2022
CAJIBÍO,0.0,2022
CALDONO,0.0,2022
CALOTO,0.0,2022
CORINTO,0.0,2022
EL TAMBO,0.0,2022
FLORENCIA,0.0,2022
GUACHENÉ,0.0,2022
GUAPI,0.0,2022
INZÁ,0.0,2022
JAMBALÓ,0.0,2022
LA SIERRA,0.0,2022
LA VEGA,0.0,2022
LÓPEZ DE MICAY,0.0,2022
MERCADERES,0.0,2022
MIRANDA,0.0,2022
MORALES,0.0,2022
PADILLA,0.0,2022
PÁEZ,0.0,2022
PATÍA,0.0,2022
PIAMONTE,0.0,2022
PIENDAMÓ - TUNÍA,0.0,2022
PUERTO TEJADA,,2022
PURACÉ,0.0,2022
ROSAS,0.0,2022
SAN SEBASTIÁN,0.0,2022
SANTANDER DE QUILICHAO,0.0,2022
SANTA ROSA,0.0,2022
SILVIA,0.0,2022
SOTARÁ PAISPAMBA,0.0,2022
SUÁREZ,0.0,2022
SUCRE,0.0,2022
TIMBÍO,0.0,2022
TIMBIQUÍ,0.0,2022
TORIBÍO,0.0,2022
TOTORÓ,0.0,2022
VILLA RICA,,2022
VALLEDUPAR,0.0,2022
AGUACHICA,0.0,2022
AGUSTÍN CODAZZI,0.0,2022
ASTREA,0.0,2022
BECERRIL,0.0,2022
BOSCONIA,0.0,2022
CHIMICHAGUA,0.0,2022
CHIRIGUANÁ,0.0,2022
CURUMANÍ,0.0,2022
EL COPEY,0.0,2022
EL PASO,0.0,2022
GAMARRA,0.0,2022
GONZÁLEZ,0.0,2022
LA GLORIA,0.0,2022
LA JAGUA DE IBIRICO,0.0,2022
MANAURE BALCÓN DEL CESAR,0.0,2022
PAILITAS,0.0,2022
PELAYA,0.0,2022
PUEBLO BELLO,0.0,2022
RÍO DE ORO,0.0,2022
LA PAZ,0.0,2022
SAN ALBERTO,0.0,2022
SAN DIEGO,0.0,2022
SAN MARTÍN,0.0,2022
TAMALAMEQUE,0.0,2022
MONTERÍA,0.0,2022
AYAPEL,0.0,2022
BUENAVISTA,0.0,2022
CANALETE,0.0,2022
CERETÉ,0.0,2022
CHIMÁ,0.0,2022
CHINÚ,0.0,2022
CIÉNAGA DE ORO,0.0,2022
COTORRA,,2022
LA APARTADA,0.0,2022
LORICA,0.0,2022
LOS CÓRDOBAS,0.0,2022
MOMIL,0.0,2022
MONTELÍBANO,0.0,2022
MOÑITOS,0.0,2022
PLANETA RICA,0.0,2022
PUEBLO NUEVO,0.0,2022
PUERTO ESCONDIDO,0.0,2022
PUERTO LIBERTADOR,0.0,2022
PURÍSIMA DE LA CONCEPCIÓN,0.0,2022
SAHAGÚN,0.0,2022
SAN ANDRÉS DE SOTAVENTO,0.0,2022
SAN ANTERO,0.0,2022
SAN BERNARDO DEL VIENTO,0.0,2022
SAN CARLOS,0.0,2022
SAN JOSÉ DE URÉ,0.0,2022
SAN PELAYO,0.0,2022
TIERRALTA,0.0,2022
TUCHÍN,,2022
VALENCIA,0.0,2022
AGUA DE DIOS,0.0,2022
ALBÁN,,2022
ANAPOIMA,0.0,2022
ANOLAIMA,0.0,2022
ARBELÁEZ,0.0,2022
BELTRÁN,0.0,2022
BITUIMA,,2022
BOJACÁ,0.0,2022
CABRERA,0.0,2022
CACHIPAY,0.0,2022
CAJICÁ,,2022
CAPARRAPÍ,0.0,2022
CÁQUEZA,0.0,2022
CARMEN DE CARUPA,0.0,2022
CHAGUANÍ,0.0,2022
CHÍA,0.0,2022
CHIPAQUE,0.0,2022
CHOACHÍ,0.0,2022
CHOCONTÁ,0.0,2022
COGUA,0.0,2022
COTA,0.0,2022
CUCUNUBÁ,0.0,2022
EL COLEGIO,0.0,2022
EL PEÑÓN,0.0,2022
EL ROSAL,,2022
FACATATIVÁ,0.0,2022
FÓMEQUE,0.0,2022
FOSCA,0.0,2022
FUNZA,0.0,2022
FÚQUENE,0.0,2022
FUSAGASUGÁ,0.0,2022
GACHALÁ,0.0,2022
GACHANCIPÁ,,2022
GACHETÁ,0.0,2022
GAMA,0.0,2022
GIRARDOT,0.0,2022
GRANADA,,2022
GUACHETÁ,0.0,2022
GUADUAS,0.0,2022
GUASCA,0.0,2022
GUATAQUÍ,,2022
GUATAVITA,0.0,2022
GUAYABAL DE SÍQUIMA,0.0,2022
GUAYABETAL,0.0,2022
GUTIÉRREZ,0.0,2022
JERUSALÉN,0.0,2022
JUNÍN,0.0,2022
LA CALERA,0.0,2022
LA MESA,0.0,2022
LA PALMA,0.0,2022
LA PEÑA,0.0,2022
LA VEGA,,2022
LENGUAZAQUE,0.0,2022
MACHETÁ,0.0,2022
MADRID,,2022
MANTA,,2022
MEDINA,0.0,2022
MOSQUERA,,2022
NARIÑO,0.0,2022
NEMOCÓN,0.0,2022
NILO,0.0,2022
NIMAIMA,,2022
NOCAIMA,0.0,2022
VENECIA,,2022
PACHO,0.0,2022
PAIME,0.0,2022
PANDI,0.0,2022
PARATEBUENO,0.0,2022
PASCA,0.0,2022
PUERTO SALGAR,0.0,2022
PULÍ,0.0,2022
QUEBRADANEGRA,0.0,2022
QUETAME,0.0,2022
QUIPILE,,2022
APULO,0.0,2022
RICAURTE,0.0,2022
SAN ANTONIO DEL TEQUENDAMA,,2022
SAN BERNARDO,0.0,2022
SAN CAYETANO,0.0,2022
SAN FRANCISCO,0.0,2022
SAN JUAN DE RIOSECO,0.0,2022
SASAIMA,0.0,2022
SESQUILÉ,0.0,2022
SIBATÉ,0.0,2022
SILVANIA,0.0,2022
SIMIJACA,0.0,2022
SOACHA,0.0,2022
SOPÓ,,2022
SUBACHOQUE,0.0,2022
SUESCA,0.0,2022
SUPATÁ,0.0,2022
SUSA,,2022
SUTATAUSA,,2022
TABIO,0.0,2022
TAUSA,0.0,2022
TENA,,2022
TENJO,0.0,2022
TIBACUY,0.0,2022
TIBIRITA,0.0,2022
TOCAIMA,0.0,2022
TOCANCIPÁ,0.0,2022
TOPAIPÍ,,2022
UBALÁ,0.0,2022
UBAQUE,0.0,2022
VILLA DE SAN DIEGO DE UBATÉ,0.0,2022
UNE,0.0,2022
ÚTICA,0.0,2022
VERGARA,0.0,2022
VIANÍ,,2022
VILLAGÓMEZ,0.0,2022
VILLAPINZÓN,0.0,2022
VILLETA,0.0,2022
VIOTÁ,0.0,2022
YACOPÍ,0.0,2022
ZIPACÓN,0.0,2022
ZIPAQUIRÁ,0.0,2022
QUIBDÓ,0.0,2022
ACANDÍ,0.0,2022
ALTO BAUDÓ,0.0,2022
ATRATO,0.0,2022
BAGADÓ,0.0,2022
BAHÍA SOLANO,0.0,2022
BAJO BAUDÓ,0.0,2022
BOJAYÁ,0.0,2022
EL CANTÓN DEL SAN PABLO,0.0,2022
CARMEN DEL DARIÉN,0.0,2022
CÉRTEGUI,0.0,2022
CONDOTO,0.0,2022
EL CARMEN DE ATRATO,0.0,2022
EL LITORAL DEL SAN JUAN,0.0,2022
ISTMINA,0.0,2022
JURADÓ,0.0,2022
LLORÓ,0.0,2022
MEDIO ATRATO,0.0,2022
MEDIO BAUDÓ,0.0,2022
MEDIO SAN JUAN,0.0,2022
NÓVITA,0.0,2022
NUQUÍ,0.0,2022
RÍO IRÓ,0.0,2022
RÍO QUITO,0.0,2022
RIOSUCIO,0.0,2022
SAN JOSÉ DEL PALMAR,0.0,2022
SIPÍ,0.0,2022
TADÓ,0.0,2022
UNGUÍA,0.0,2022
UNIÓN PANAMERICANA,,2022
NEIVA,0.0,2022
ACEVEDO,0.0,2022
AGRADO,0.0,2022
AIPE,0.0,2022
ALGECIRAS,0.0,2022
ALTAMIRA,0.0,2022
BARAYA,0.0,2022
CAMPOALEGRE,0.0,2022
COLOMBIA,0.0,2022
ELÍAS,0.0,2022
GARZÓN,0.0,2022
GIGANTE,0.0,2022
GUADALUPE,0.0,2022
HOBO,0.0,2022
ÍQUIRA,0.0,2022
ISNOS,0.0,2022
LA ARGENTINA,0.0,2022
LA PLATA,0.0,2022
NÁTAGA,0.0,2022
OPORAPA,0.0,2022
PAICOL,0.0,2022
PALERMO,0.0,2022
PALESTINA,0.0,2022
PITAL,0.0,2022
PITALITO,0.0,2022
RIVERA,0.0,2022
SALADOBLANCO,0.0,2022
SAN AGUSTÍN,0.0,2022
SANTA MARÍA,0.0,2022
SUAZA,0.0,2022
TARQUI,0.0,2022
TESALIA,0.0,2022
TELLO,0.0,2022
TERUEL,0.0,2022
TIMANÁ,0.0,2022
VILLAVIEJA,0.0,2022
YAGUARÁ,0.0,2022
RIOHACHA,0.0,2022
ALBANIA,0.0,2022
BARRANCAS,0.0,2022
DIBULLA,0.0,2022
DISTRACCIÓN,0.0,2022
EL MOLINO,0.0,2022
FONSECA,0.0,2022
HATONUEVO,0.0,2022
LA JAGUA DEL PILAR,0.0,2022
MAICAO,0.0,2022
MANAURE,0.0,2022
SAN JUAN DEL CESAR,0.0,2022
URIBIA,0.0,2022
URUMITA,0.0,2022
VILLANUEVA,0.0,2022
SANTA MARTA,0.0,2022
ALGARROBO,0.0,2022
ARACATACA,0.0,2022
ARIGUANÍ,0.0,2022
CERRO DE SAN ANTONIO,90.56,2022
CHIVOLO,22.79,2022
CIÉNAGA,0.0,2022
CONCORDIA,,2022
EL BANCO,0.0,2022
EL PIÑÓN,91.22,2022
EL RETÉN,0.0,2022
FUNDACIÓN,0.0,2022
GUAMAL,0.0,2022
NUEVA GRANADA,0.0,2022
PEDRAZA,67.46,2022
PIJIÑO DEL CARMEN,0.0,2022
PIVIJAY,32.33,2022
PLATO,0.0,2022
PUEBLOVIEJO,0.0,2022
REMOLINO,90.84,2022
SABANAS DE SAN ÁNGEL,0.0,2022
SALAMINA,91.15,2022
SAN SEBASTIÁN DE BUENAVISTA,0.0,2022
SAN ZENÓN,0.0,2022
SANTA ANA,0.0,2022
SANTA BÁRBARA DE PINTO,0.0,2022
SITIONUEVO,86.94,2022
TENERIFE,0.0,2022
ZAPAYÁN,45.31,2022
ZONA BANANERA,0.0,2022
VILLAVICENCIO,0.0,2022
ACACÍAS,0.0,2022
BARRANCA DE UPÍA,0.0,2022
CABUYARO,0.0,2022
CASTILLA LA NUEVA,0.0,2022
CUBARRAL,0.0,2022
CUMARAL,0.0,2022
EL CALVARIO,0.0,2022
EL CASTILLO,0.0,2022
EL DORADO,0.0,2022
FUENTE DE ORO,0.0,2022
GRANADA,0.0,2022
GUAMAL,0.0,2022
MAPIRIPÁN,0.0,2022
MESETAS,0.0,2022
